"text_data","tax","abortion","economy","education","energy","environment","unemployment"
"RT @BreitbartFeed: REWIND: Obama Attacked McCain For Making Medicare Cuts To Pay For His Health Care Plan: •It Ainêt Rightê http://t.co/ ...",0,0,0,0,0,0,0
"RT @TeaPartyCat: MT @VisibleSoul: Paul Ryan: ""We won't cut $700 Billion from Medicare like Obama did, because Medicare will no longer ex ...",0,0,0,0,0,0,0
"Feb 09: unemployment was 8.3%, the same it is today. The gov has spent $5 trillion in the same time frame. Why should Obama be reelected?",0,0,0,0,0,0,1
"RT @hopehype: Why Obama Still Wonêt Go to Israel : http://t.co/qwZwk0ZM @Commentary",0,0,0,0,0,0,0
"RT @iowahawkblog: OK, Romney is a murdering tax cheat bully wimp weird Mormon billionaire who straps dogs to the top of his car. He's st ...",1,0,0,0,0,0,0
"RT @ToConservatives: @edshow Only a Conservative would think creating 172,000 new jobs (Obama) is a worse record than losing 700,000 job ...",0,0,0,0,0,0,1
"RT @ElisaMinneci: RT @kimroc1: Why @CNN let @AC360 edit out footage with Dana Bash backing up Harry Reid on Romney's Tax issues? You're ...",1,0,0,0,0,0,0
"RT @TheNewDeal: Can You Imagine if Obama Refused to Release His Tax Returns in 2008? The Right Would've Called Him a Muslim Terrorist... ...",1,0,0,0,0,0,0
"RT @RBReich Romney says he paid at least 13 % tax rate for last ten years but meaningless without proof. I say I'm at least 6 feet tall.",1,0,0,0,0,0,0
"400 economists back Romney's plan for creating jobs, economic growth http://t.co/ExEfKt8h #ohio #columbus #coal",0,0,1,0,1,0,1
"RT @DCdebbie: Those who do not learn from history (Bush tax cuts) are destined to repeat it (Romney/Ryan).",1,0,0,0,0,0,0
"Biola University Joins Colleges Suing Government Over Obama Health Care Law _ Opposing Views http://t.co/sOxSQo6r",0,0,0,0,0,0,0
"Wow, CNN! Ad linking Romney to death of the wife of a laid off steelworker not accurate http://t.co/intCKnNJ via @wordpressdotcom",0,0,0,0,0,0,0
"End Medicare Sooner? New Romney Plan: Make Medicare Insolvent by 2016 | http://t.co/TTgKVTKA via @sharethis",0,0,0,0,0,0,0
"RT @RexHuppke: According to the Scott Walker/English dictionary, ""hard-working tax payers"" means ""white people."" #GOP2012",1,0,0,0,0,0,0
"RT @DannyKanner: .@davidaxelrod: ""In 10 seconds"" Romney could release tax returns & end q's about his offshore accounts/investments ...",1,0,0,0,0,0,0
"@cspanwj obama's scripted pressers, NO GM, NO F&F, NO Economy, NO Mortgage Crisis - obama will speak on nothing of substance. OSTRICH!",0,0,1,0,0,0,0
"Romney's whiteboard showed Medicare for the Next Gen will be ""Solvent"". That's hard to swallow. http://t.co/ptlMMGph #uppers",0,0,0,0,0,0,0
"RT @PatricknSD: @Lawrence EXCELLENT!!! Great expos_ on mysterious Romney tax returns. If he used amnesty program he's a felon. #WhatsMit ...",1,0,0,0,0,0,0
"RT @thinkprogress: Why Religious Leaders have condemned The Ryan-Romney Budget http://t.co/H0hKucVB",0,0,0,0,0,0,0
"President Obamaês Medicare slush fundãhttp://t.co/DRfNugMI http://t.co/QjFZURqN via @NYPostOpinion",0,0,0,0,0,0,0
"RT @Im_bonafide: Obama 2009: If I can't fix economy in 3 yrs, I'm a 1-term president. Eastwood 2012: When somebody doesn't do the job, ...",0,0,1,0,0,0,0
"RT @Political_Bill: Romney: "" We want to protect Medicare."" Privatizing guaranteed benefits & issuing coupons to Seniors. What could ...",0,0,0,0,0,0,0
"RT @DLoesch: Obama's Deputy Campaign Manager agrees: Obama DID gut Medicare http://t.co/wVGJAWLB",0,0,0,0,0,0,0
"RT @JasonFebery: #LiberalTShirts Because it took Reagan his entire 1st term to reduce unemployment by 0.1%, but only 2 years for Obama t ...",0,0,0,0,0,0,1
"RT @arthuromeo: Eric Cantor is like Waldo these days is he hiding under a bridge somewhere hoping Romney,Ryan & Medicare doesn't cos ...",0,0,0,0,0,0,0
"RT @gerfingerpoken: @CalRWinn (IBD) Was Obama (Barry Soetoro) A Foreign Exchange Student? Columbia transcripts hidden #LNYHBT http://t.c ...",0,0,0,0,0,0,0
"RT @DebWilliams57: RT @theheartlander: In Iraq, we used 70 million rounds of ammo a yr. Obama's DHS has o... (cont) http://t.co/pgkQH03N",0,0,0,0,0,0,0
"@justgrateful Obama worked with and started his political career in the home of Bill Ayers, I guess we know where he stand terrorism",0,0,0,0,0,0,0
"Smoking Gun: Obama Admits He Cut Billions from Medicare to Fund Obamacare | CowboyByte http://t.co/ZOXiP2My via @sharethis",0,0,0,0,0,0,0
"Romney: ""One in six Americans live in poverty."" @RepPaulRyan's budget plan would force millions more seniors into poverty. | #SaveMedicare",0,0,0,0,0,0,0
"Obama's Politics Are More Insidious Than Socialism. Obama Wants to Control the Economy. http://t.co/4tTB5mxi",0,0,1,0,0,0,0
"#SBA Abortion Survivor Appears in $150,000 TV Ad Campaign to Expose •Obamaês Extreme Abortion Recordê http://t.co/4QJd0GHu via @theblaze",0,1,0,0,0,0,0
"RT @Eccentrie: @jjauthor Agreed...and what was Obama promising Putin when he got caught whispering to him?",0,0,0,0,0,0,0
"RT @TUSK81: This year it's between the guys who killed bin Laden & the guys who want to kill Medicare. #Obama2012 #p2 #tcot",0,0,0,0,0,0,0
"PolitiFact | Obama says Ryanês Medicare plan could raise costs for Medicare beneficiaries by $6,000 http://t.co/BhVMCfHY via @politifact",0,0,0,0,0,0,0
"Ryan was picked FOR Romney not BY him just as Palin was 4 McCain and Cheney was for Bush - How'd that work out? Ryan is no deficit hawk.",0,0,0,0,0,0,0
"Romney counterpunches on Medicare: In a fight to seize advantage on Medicare, Mitt Romney's campaign accuses Pre... http://t.co/8FgFKNbE",0,0,0,0,0,0,0
"RT @jjauthor: It appears Harry Reid (& O) believe the solution to our economic woes is hidden somewhere in Mitt Romneyês old tax ret ...",1,0,1,0,0,0,0
"Rove: Early Israeli Attack on Iran Could Benefit Obama: http://t.co/0vQBJgNG #tcot",0,0,0,0,0,0,0
"@CNNnewsroom Reason Romney cant connect is that B/c ""by God's grace"", most Americans AREN'T tax cheats & practicers of VULTURE CAPITALISM.",1,0,0,0,0,0,0
"RT @MittFitts: ""What I learned at Bain Capital would help me as #president to fix our economy, create jobs, & get things done"" http: ...",0,0,1,0,0,0,1
"RT @TheDailyEdge: Ann Romney: #YouPeople can count the number of tax returns Mitt will release on the two middle fingers I'm holding up",1,0,0,0,0,0,0
"RT @TheDailyEdge: That awkward moment when you die in medical poverty wearing an ""I voted for Romney and all I got was this crappy #Medi ...",0,0,0,0,0,0,0
"Romney gushes on Fox News Sunday about Romneycare. Sigh. Here we go again. We don't want socialized medicine no matter the name. #TeaParty",0,0,0,0,0,0,0
"Orrin Hatch disagrees with Mitt Romney on gay marriage; Gary Bauer responds http://t.co/bUOvhV3S #LGBT #GLBT #marriageequality",0,0,0,0,0,0,0
"RT @GareBearEsq: Ann Romney said more tax returns will give Democrats more ammunition...where there is ammo, there just might be a smoki ...",1,0,0,0,0,0,0
"Romney holds lead despite media barrage on tax returns and gaffes http://t.co/NyBkoWjj #tcot #sgp #teaparty #akinout",1,0,0,0,0,0,0
"NY Times: Romney's Tax Plan That Defies the Rules of Math: http://t.co/AgeJw1H3",1,0,0,0,0,0,0
"@cspanwj Libby,Newt Gingrich said it Best about ""Ryan budget"". It's 'Right wing' social engineering'. Romney won't try for Moderates",0,0,0,0,0,0,0
"RT @Stutistics: What does Obama love more than blaming Bush? Unprecedented deficits, of course. Stu explains 2night on @GBTV with a new ...",0,0,0,0,0,0,0
"Obama nominated Timothy Geithner, a repeat tax cheater, to head the government agency that enforces the tax laws.",1,0,0,0,0,0,0
"RT @truthteam2012: –It doesnêt get much worse”ãThe Des Moines Register slams the Romney-Ryan Medicare plan: http://t.co/7azJ8534",0,0,0,0,0,0,0
"RT @Norsu2: Obama Helps leftist Socialist and Ally Soros Drill 4 Oil In Brazil http://t.co/1xwB3Qqm what? #tcot #p2 #teaparty #obama2012 ...",0,0,0,0,1,0,0
"RT @dmcrane: Romney/Ryan Plan would kill Medicare for my son and all my nephew's and nieces. Does R&R think we don't care about ppl ...",0,0,0,0,0,0,0
"what is so bad in Romney's tax returns that he prefers to hide them?",1,0,0,0,0,0,0
"RT @GrassRootRevolt DNC TO HOLD 2-HOUR ISLAMIC PRAYERS BEFORE CONVENTION... WHY? OBAMA BORN A MUSLIM http://t.co/KXhcT8YH",0,0,0,0,0,0,0
"RT @MicheleBachmann: The national debt is set to hit $16 trillion on Monday. I am outraged that Pres. Obama isnêt taking the debt seriou ...",0,0,0,0,0,0,0
"Coal Miners Say They Were Forced to Attend Mitt Romney Rally Without Pay | Socialism Art Nature http://t.co/o7e5MYpN",0,0,0,0,1,0,0
"Romney ducks on Medicare differences (Updated) - http://t.co/tKSlP78P http://t.co/Bzorxani",0,0,0,0,0,0,0
"RT @WHScandal: Obama's Gutting Of Welfare Demonstrate Inherent Radicalism: After the Heritage Foundation discovered that the Ob... http: ...",0,0,0,0,0,0,0
"Impact of the Paul ryan budget http://t.co/IzaZocit",0,0,0,0,0,0,0
"@neo99934 OBAMA cant even run a campaign With a budget last month he over spent 10 million dollars of what he took in the man cannot do MATH",0,0,0,0,0,0,0
"Obama Is The Dr. Kevorkian Of Job Creation http://t.co/FdiwMOmx #CommunityOrganizer #Alinsky #POS #WakeUpAmerica ! #Obamanomics #tcot #ocra",0,0,0,0,0,0,1
"Deficit when Bush took office: $18B. Deficit handed Obama: $1.2T. @maddow @edshow",0,0,0,0,0,0,0
"@marvswife i wonder when @wolfblitzer will take romney camp 2 task on that racist,false welfare ad, & talk abt him being a #draftdodger",0,0,0,0,0,0,0
"RT @fairflattaxnow: Look at this Democrat voter fraud welfare recipient scandal in Massachusetts??? Wow Elizabeth Warren and Obama are s ...",0,0,0,0,0,0,0
"RT @TheWrightWingv2: Democrats 4get Cong. sent 30 jobs bills to Senate, who refused to vote. @Driveswift @ksmith474 @DagnySteel @blackem ...",0,0,0,0,0,0,1
"RT @AllenWest: A lawsuit to keep the military from early voting is a low move by President Obama...truly unconscionable http://t.co/LIX33hdc",0,0,0,0,0,0,0
"(IBD) Navy SEALs 2 Obama: U Didn't Kill Osama - We Did. U leaked our secrets 2 terrorists. http://t.co/Jp8of37h",0,0,0,0,0,0,0
"@Onelifetogive (IBD) Navy SEALs 2 Obama: U Didn't Kill Osama - We Did. U leaked our secrets 2 terrorists. http://t.co/Jp8of37h",0,0,0,0,0,0,0
"RT @ExJon: People demanding Romney's tax returns are the new birthers.",1,0,0,0,0,0,0
"Group launches campaign accusing Obama of taking credit for bin Laden raid | Fox News http://t.co/1sRys8hg via @foxnewspolitics",0,0,0,0,0,0,0
"RT @HomerWhite: Gun Control: Obama Admin, Liberals Politicize Sikh Temple Tragedy http://t.co/xYYH3KGJ",0,0,0,0,0,0,0
"RT @miglsi: Tax Credits Shed Light on Romney - http://t.co/ApwiUWV9 http://t.co/JZKyQ7Gj",1,0,0,0,0,0,0
"RT @thinkprogress: ABC, NBC + CBS Evening News all lead with Romney's tax returns http://t.co/jV7oL431",1,0,0,0,0,0,0
"Special ops group attacks Obama over bin Laden bragging, leaks - Yahoo! News http://t.co/HtHrRrig via @YahooNews",0,0,0,0,0,0,0
"Malkin: Obama's Sneaky, Deadly, Costly Car Tax - Barack Obama - Fox Nation http://t.co/jXqSHFPD",1,0,0,0,0,0,0
"RT @AynRandPaulRyan: ""Romney has no foreign policy experience."" Reason 458 McCain did not select him as VP in 2008. http://t.co/JWjsgyza",0,0,0,0,0,0,0
"RT @Jim_Peoples_: Coal CEO Tells Soledad O'Brien 'Obama Responsible Entirely for Closure of Mine and Loss of Jobs' | http://t.co/vjWFvAx ...",0,0,0,0,1,0,1
"President Obama has taken action to restore the economy and create jobs. Hereês how: http://t.co/zd2c5Mzf",0,0,1,0,0,0,1
"RT @RBPundit: So @nancypelosi said 5% unemployment under Bush was a sign of failure. But 8.3% under Obama isnêt? Stop the games. Vote Ro ...",0,0,0,0,0,0,1
"RT @MiaFarrow: 70,000 men & women are serving in Afghanistan. Why didn't Romney mention them? #priorities",0,0,0,0,0,0,0
"@BigMan405 @ap_andrew @BenjaminJoffer3 Plus, Ryan's budget plan got more votes of approval from Dems than Obama's...414-0. Look it up.",0,0,0,0,0,0,0
"RT @michellemalkin My column today: Obamaês Sneaky, Deadly, Costly Car Tax ==> http://t.co/Qu3BnwWT",1,0,0,0,0,0,0
"Paul Krugman: Voucherizing #Medicare http://t.co/rnXpNnLH #GOP #Obama2012 #healthcare",0,0,0,0,0,0,0
"RT @cnnbrk: Praising Romney, @JebBush calls him a champion for bringing hope to education. #RNC #CNNelections",0,0,0,1,0,0,0
"RT @GKMTNtwits: What the AARP thinks of the Romney-Ryan plan to end Medicare as we know it: http://t.co/a6pwF9Hs",0,0,0,0,0,0,0
"RT @truthteam2012: Romney would slash funding for Amtrak and PBS while giving millionaires a tax cut...| Where do I sign up?",1,0,0,0,0,0,0
"RT @USArmy_vet: Will #Obama loss mean we /lose/ him? Consider - #Chavez #Putin - & consider #DHS #TSA #NSA #CIA #FEMA etc - never s ...",0,0,0,0,0,0,0
"#Dateline Video: Is Romney ready to accept drought, climate change connection? http://t.co/ThD6s4Kp #ActivismRocks #AAAW",0,0,0,0,0,1,0
"Obama Tries to Disenfranchise Our Troops - http://t.co/v0Zp03ze",0,0,0,0,0,0,0
"#Romney's success at 2002 Olympics was entirely dependent on taxpayer bailouts. That's why it's sad to hear he's not a taxpayer himself",1,0,0,0,0,0,0
"Obama 'Intellectually Exhausted, Out of Ideas, and Out of Energy' http://t.co/SmvLpyi3",0,0,0,0,1,0,0
"#PaulRyanFacts Claimed SS benefits like welfare queen hero #AynRand but doesn't want #youpeople to have same opportunity. #p2 #Obama2012",0,0,0,0,0,0,0
"Romney Plan Would Raise Taxes On Middle Class To Finance Massive Corporate Tax Cut http://t.co/11LAXkAn via @thinkprogress",1,0,0,0,0,0,0
"#Romney shouldn't pick Rice bc she brings up Iraq, Bush, pro-choice, too many negs. Portman, Pawlenty yawners. Newt maybe?",0,1,0,0,0,0,0
"From the folks raping Medicare $Ä #tcot RT @truthteam2012: Infographic: Mitt Romneyês web of Medicare distortions. http://t.co/uAY2iiYT",0,0,0,0,0,0,0
"WH Tells Law Enforcement to –Stand Down” and Not Enforce the Law Against Occupy Protestors http://t.co/NcLnu1Gs #tcot #LiberalsLie #WAR",0,0,0,0,0,0,0
"RT @ericmetaxas: Voting for President is much like choosing your airline pilot. It should be less about likability than about competence ...",0,0,0,0,0,0,0
"RT @realDonaldTrump: The independent watchdog who exonerated @BarackObama for the failed green energy loans just donated $52,500 to Obam ...",0,0,0,0,1,0,0
"@Cspanwj Please address N future the Romney-Ryan ATTACKS on Women's FREEDOM LIBERTY in Controlling our health choices by HUGE GOP GVT LAWS",0,0,0,0,0,0,0
"RT @TeamSantorumVA: RT @ricksantorum: Join me & tell Obama to STOP gutting the work requirements of successful 1996 welfare reform l ...",0,0,0,0,0,0,0
"RT @chasepolitics: Romney plan would turn drilling and mining decisions over to states. Read at http://t.co/b7KaAGGp #lnyhbt #tcot #Mitt2012",0,0,0,0,1,0,0
"RT @VFW91: –@keder: HEY! KEEP THIS LINK HANDY: http://t.co/JxYz5rNh When Democrats say the Paul Ryan plan ""ends Medicare"" they're LYING. ...",0,0,0,0,0,0,0
"RT @thinkprogress: ABC, NBC + CBS Evening News all lead with Romney's tax returns http://t.co/jV7oL431",1,0,0,0,0,0,0
"RT @drhug: The smell of panic. This summer has gone badly for Mitt Romney and now he has the Ryan budget around his neck. Bye Bye http:/ ...",0,0,0,0,0,0,0
"RT @mmurraypolitics: Portman says Obama is the 1st president in 75 years not to seek to negotiate free-trade agreements, but 3 got passe ...",0,0,0,0,0,0,0
"Obama wants to tax successful small businesses as high as 44.8%. It's 15% in #Canada. http://t.co/2YZpurAl #rva #arlington #msnbc",1,0,0,0,0,0,0
"#Obama camp liars beware, we can do our homework, discern truth. http://t.co/swSt6ZKE #va #oh #fl #co #coal #bigten",0,0,0,0,1,0,0
"Mitt Romney's tax returns: the 'voter fraud' theory | MS Bellows Jr http://t.co/TVtkfKem via @guardian",1,0,0,0,0,0,0
"RT @JustABrick: @luvtheman13 Get Real. Romney destroyed more American jobs while at Bain Capital, then he EVER created & look at his ...",0,0,0,0,0,0,1
"RT @Jewtastic: Obama has stationed Carriers and Mine Sweepers in the Persian Gulf to protect the oil.. Not #Israel.",0,0,0,0,1,0,0
"RT @ZepolRXela: #RNCconventionSlogans Our #POTUS candidate destroyed private sector jobs. Ryan wants to kill public sector jobs. We're a ...",0,0,0,0,0,0,1
"Russia's China position is a loser with elite opinion, and attacking Obama for not supporting free trade enough is politically useless",0,0,0,0,0,0,0
"RT @TheDailyEdge: Empty chair releases 12 years of tax returns, calls on Romney to do same",1,0,0,0,0,0,0
"RT @TheDailyEdge: REVEALED! Romney's top-secret plan to #retroactively take credit for 29 months of private sector job growth under Obam ...",0,0,0,0,0,0,1
"–@Obama2012: President Obama: ""Weêve now created 4.5 million new jobs over the last 29 months.""” YOU LIE !",0,0,0,0,0,0,1
"RT @RepDianeBlack: FLASHBACK: Obama conceded in 2009 that 1/3 of #Obamacare funding is taken from Medicare http://t.co/ud6DXPJx",0,0,0,0,0,0,0
"Romney's Shifty Economic Plan: The First Challenge Is Believing It http://t.co/YNTqu6TA",0,0,1,0,0,0,0
"RT @TheTwisters: RT @runedart: More than 500 economists, 5 Nobel laureates back Romneyês economic strategy http://t.co/ygUkS90u #twister ...",0,0,1,0,0,0,0
"RT @maddow: Ryan's ""personhood"" is an abortion ban w/o exceptions. Obama camp describes it truthfully. Politifact rating? ""half true"". Oy.",0,1,0,0,0,0,0
"RT @JedediahBila: Well done, Pawlenty. ""Soledad O'Brien Takes On Tim Pawlenty Over Ad's Claim That Obama Cut Medicare By $716 Billion"": ...",0,0,0,0,0,0,0
"RT @whpresscorps: Obama's Budget to Add $4.4 Trillion to Debt in Next 4 Years On Track to $20 trillion in debt in 2016. http://t.co/Sy5E9erA",0,0,0,0,0,0,0
"@RawStory If Romney wants employment he will be investigated, if not he must withdraw his application.Don't hire him.",0,0,0,0,0,0,1
"Obama propaganda ideas for MSM: Take lesson from Putin. Put Obama on horse, shirtless. Michelle behind. Galloping alongside Tiger. #tcot #p2",0,0,0,0,0,0,0
"RT @OTOOLEFAN: Brilliant move by Mitt Romney in picking Paul Ryan so the election is now all about Medicare. LMAO.",0,0,0,0,0,0,0
"RT @TIMENOUT: New details of White House involvement in clean-energy loans http://t.co/Tr1JEpl6 AGAIN OBAMA SHOWS HIS LACK OF LEADERSHIP",0,0,0,0,1,0,0
"RT @KQK2: 36 (three dozen!) Obama aides owe $833,000 in back taxes! http://t.co/hbJItvZf #tcot #lnyhbt",1,0,0,0,0,0,0
"""@NathanHale1775: Female unemployment is at historic levels. Obama has done nothing to address this. He doesn't know how #p2 #tcot #tlot""",0,0,0,0,0,0,1
"#Dem Convention Chairman Admits #Obama Economy Broken http://t.co/2GAA4VtA via @sharethis #ObamaLies #ObamaFraud #ObamaDanger2US #ObamaFail",0,0,1,0,0,0,0
"RT @OkayLady: Why pick #PaulRyan? His brother worked for #Bain, his budget would eliminate all #Romney's taxes. Game Set Match. #EgoAndGreed",1,0,0,0,0,0,0
"@Brendy438 Obama wages wars on rich, oil, coal, jobs, Christianity, Constitution, Laws & now the MilitaryÄman hates everything except Islam!",0,0,0,0,1,0,1
"RT @cgpb: CNN: Wife of steelworker in new Obama Super PAC ad still had job and health insurance after he lost his http://t.co/G1zbDVFV v ...",0,0,0,0,0,0,0
"RT @thinkprogress: Romney gave free cars to welfare recipients http://t.co/VsAyogoI",0,0,0,0,0,0,0
"@America4Mitt Is this true? MUST READ & RT Foreign Cash Disqualifies Romney from Presidential Bid http://t.co/uqiJzsUB http://t.co/tN7QlzWy",0,0,0,0,0,0,0
"Cry me a fucking river. Ann Romney can afford the best medical available, not so for millions of women in this country. @Hyppolitical #p2",0,0,0,0,0,0,0
"Factchecker: Romney's '12 million jobs' promise http://t.co/QiSjClPu",0,0,0,0,0,0,1
"Harry Reid: My source on Romneyês taxes is so incredibly credible that I wonêt say who he is â Hot Air http://t.co/PvfRACLz",1,0,0,0,0,0,0
"Romney Economic Advisers Siad Bush Tax Cuts Would Lead To Huge Job Growth http://t.co/IB88JoA5 Trickle Down Is Still Voodoo Economics #p2",1,0,1,0,0,0,1
"RT @bdomenech: Wow. RT @verumserum: Erskine Bowles: A Chicago ""cabal"" convinced Obama to let Paul Ryan lead on budget reform: http://t.c ...",0,0,0,0,0,0,0
"RT @iFoundationNet: ZERO JOBS: $500K of stimulus funds spent to air Obama ads during Olbermann, Maddow shows... http://t.co/0e8Zk4VN",0,0,0,0,0,0,1
"UPDATE: AP Corrects Aug. 10 Claim on Timing of Obamaês Promise to Cut Deficit in Half http://t.co/D9wV7zjC #tcot #Teaparty #cvn",0,0,0,0,0,0,0
"Actor R. Lee Ermey, Geico's drill-sergeant-therapist, says, was fired from commercial for criticizing Obama http://t.co/jjy1tgIa via @fox411",0,0,0,0,1,0,0
"RT @cmpnwtr: Memo to all US voters under 55: #MittRomney plans to take your #Medicare card & give you a #Voucher Vouchers are not M ...",0,0,0,0,0,0,0
"I think the White House is popping the champagne on Romney' pick. The author of the bill ending medicare. Paul Ryan ads write themselves",0,0,0,0,0,0,0
"Tim Pawlenty: •Barack Obama Is The First President To Create More Excuses Than Jobs! | Conservative Byte http://t.co/wGlw5B8t via @sharethis",0,0,0,0,0,0,1
"WELL DONE, MITT ROMNEY, BOLD, BLUNT, & ECONOMY STRONG!!!! Are you trying to impress us? ""YOU'VE SUCCEEDED"", greaaaat choice!!!",0,0,1,0,0,0,0
"RT @ebertchicago: Romney lied in 1982 about paying his taxes in Mass., was caught, had to pay them. Now we should trust him? http://t.co ...",1,0,0,0,0,0,0
"RT @stefcutter: Columbus Dispatch: ""Romney ad is baloney, county welfare official says"" -- http://t.co/pIC3UUe1",0,0,0,0,0,0,0
"RT @StevenErtelt: Ann Romney Recounts Multiple Miscarriages in New Interview http://t.co/S1PsMm3l pro-life #prolife #abortion #Republican",0,1,0,0,0,0,0
"RT @thinkprogress: How Romneyês Medicaid cuts would harm current seniors ---> http://t.co/3dUBCTzk",0,0,0,0,0,0,0
"RT @nancyupnorth: MT @pollbuster Breaking: CNN's Dana Bash's source can confirm Reid's Romney tax allegation http://t.co/Bpvsv9ej via @d ...",1,0,0,0,0,0,0
"If by radicalism, you mean loving within our means, then ok! @truthteam2012: ""With Ryan pick, Romney doubles down on economic radicalism.",0,0,1,0,0,0,0
"RT @FairTaxNancy: McConnell may be boring but what he's saying is honest & truthful. #GOP2012 I can handle that.",0,0,0,0,0,0,0
"Obama wants to #tax successful small businesses as high as 44.8%. It's 15% in Canada. http://t.co/2YZpurAl #akron #ohio",1,0,0,0,0,0,0
"Facepalm. –@RollingStone: Hank Williams Jr. says President Obama is a ""Muslim"" who ""hates the U.S."": http://t.co/xyytbocH”",0,0,0,0,0,0,0
"Mental Health Moment from 'We Survived Bush...You'll Survive Obama'. Beautiful Plitvice Lake, Croatia. http://t.co/xdwZrs3J",0,0,0,0,0,0,0
"Responding to some of President Obamaês Medicare claims | Keith Hennessey http://t.co/cmj3i9cM",0,0,0,0,0,0,0
"RT @current: Does Romney support Ryan's Medicare plan? What day is this? @DavidShuster tries to make sense of yet another flip-flop: htt ...",0,0,0,0,0,0,0
"RT @thinkprogress: New anti-Obama movie claims Obama is ""weirdly sympathetic to Muslim jihadists"" no mention of raid that killed Bin Lad ...",0,0,0,0,0,0,0
"Mitt Romney's Views on Abortion Are Just as Extreme as He Says They're Not - Jezebel http://t.co/2ZnSxqAX",0,1,0,0,0,0,0
"Worst. President. EverÄ Obama Unemployment Rate Jumps to 8.3% http://t.co/nVhL1pXA via @gatewaypundit",0,0,0,0,0,0,1
"RT @ollieblog: Dems are so pissed about Romney not paying ""enough"" taxes. How much time did they spend trying to reform the tax code in ...",1,0,0,0,0,0,0
"RT @ThePlumLineGS: Romney cites church as latest excuse on tax returns. But Mormon Jon Huntsman Sr called for their release: http://t.co ...",1,0,0,0,0,0,0
"RT @TheNewDeal: Paul Ryan Created a Bill to Kill Medicare, Sponsored Bill to Ban Birth Control & End Abortion, Voted for Big Oil Wel ...",0,1,0,0,1,0,0
"RT @CO2HOG: Obamaês DREAM Act Order Will Allow Minor Criminals To Stay For $465 http://t.co/1cDwB4vL",0,0,0,0,0,0,0
"RT @BeingLiberal: (W) Top 10 Reasons Romney Can't Release His Tax Returns... http://t.co/OfDDmSYK",1,0,0,0,0,0,0
"RT @billjonesphoto: If youêre gay _ A vote for Romney/Ryan is a vote against yourself _ LGBTQ Nation http://t.co/QnsRxq7K",0,0,0,0,0,0,0
"No thought seems to have gone into Romney's Russia policy: http://t.co/S6o0xcak",0,0,0,0,0,0,0
"RT @Kerryepp: WHO wants Obama reelected>Iran, Castro,Chavez, Hamas,Hezbollah, Putin,New Black Panther, Socialist Party,Communist Part ...",0,0,0,0,0,0,0
"RT @mpoindc: Dem operative: ""We've spent 18 months trying to make House races about their plan for Medicare and Mitt Romney just did it ...",0,0,0,0,0,0,0
"RT @RomneyResponse: .@MittRomney: We Must Defend The Rights Of Military Voters http://t.co/CgitmOOQ #Mitt2012 #tcot",0,0,0,0,0,0,0
"RT @2016themovie: Do you believe Obama would dodge taxes on a $400,000 gift from a notorious Mafia criminal? http://t.co/wKsHe8cC",1,0,0,0,0,0,0
"RT @BlueDuPage: Romney Could Resolve Tax Questions ""In Ten Seconds"" http://t.co/fA3Y1rxY #Mitt2012 #WhatsMittHiding #p2 #tcot",1,0,0,0,0,0,0
"RT @LOLGOP: Obama is ""just another politician"" who ended a war, averted a depression, rescued the auto industry, passed health care, got ...",0,0,0,0,0,0,0
"RT @keithboykin: New York Times: Under pressure over Todd Akin remarks, Paul Ryan flip flops on abortion. http://t.co/SRjivc4u",0,1,0,0,0,0,0
"RT @TheDemocrats: Nine things you should know about Mitt Romney's middle-class tax hike: http://t.co/GS5WmzrH",1,0,0,0,0,0,0
"RT @BreitbartFeed: Romney Tells Reid to 'Put Up or Shut Up' on Tax Attacks http://t.co/mXT6L0Cw",1,0,0,0,0,0,0
"RT @MonicaCrowley: The national debt is set to slam into the $16 trillion mark on Thursday thanks to the Obama/Kook spending blowout. Le ...",0,0,0,0,0,0,0
"RT @exposeliberals: RT @trscoop: Bob Beckel smears military for ""attacking Obama"", accuses them of TREASON http://t.co/UBy9EJVx #tcot",0,0,0,0,0,0,0
"@Yardarm756 I know and it sounded like if Romney is elected, we WILL be going to war with Iran and Russia.",0,0,0,0,0,0,0
"@tjholthaus True. thats why I don't like Mitt Romney. Bush's tax cuts is what ruined America. Plus two wars, prescription drug program.",1,0,0,0,0,0,0
"RT @DavidMDrucker: ""President Obama is actually damaging Medicare for current seniors; it's irrefutable."" @PaulRyanVP",0,0,0,0,0,0,0
"White House Denies Jarrett Talked Obama Out Of Bin Laden Hit : Freedom Outpost: http://t.co/liW3oarS",0,0,0,0,0,0,0
"@nprnews: Obama's New Young Illegal Immigrant Policy Goes In Effect http://t.co/mZvke0da Move FORWARD!!! Elect #Obama2012!!! #Neighbors",0,0,0,0,0,0,0
"RT @crhaney25: The #Obama administration and the DNC have the same objectives for America as the Muslim brotherhood.",0,0,0,0,0,0,0
"Chicago's Broke Party Stands up Against Obama And Gay Marriage: Saturday in Chicago, Broke Party protesters show... http://t.co/7YcSbMTT",0,0,0,0,0,0,0
"RT @flint1963: Candy Crowley #cnn is so weak! Campaigning for Romney. Mitt show your taxes, make Harry Reid a liar. Checkmate!",1,0,0,0,0,0,0
"A Day Later, Romney And Allies Still Have No Answers For Devastating Analysis Of His Tax Plan | The New Republic http://t.co/XhsLK0HJ",1,0,0,0,0,0,0
